timestamp_iso,ensemble_score,adaptive_threshold,is_anomaly
2026-05-09T06:43:28.694656Z,63.523,89.803,False
2026-05-09T06:43:30.754241Z,65.178,89.786,False
2026-05-09T06:43:32.863098Z,88.085,89.769,False
2026-05-09T06:43:35.592890Z,85.861,89.752,False
2026-05-09T06:43:36.989068Z,85.757,89.735,False
2026-05-09T06:43:39.055206Z,88.976,89.718,False
2026-05-09T06:43:41.131887Z,89.729,89.8,False
2026-05-09T06:43:43.204595Z,86.98,89.792,False
2026-05-09T06:43:45.265485Z,86.131,89.784,False
2026-05-09T06:43:47.328615Z,88.911,89.776,False
2026-05-09T06:43:49.402345Z,89.689,89.768,False
2026-05-09T06:43:51.465636Z,86.847,89.76,False
2026-05-09T06:43:53.541732Z,86.062,89.752,False
2026-05-09T06:43:55.598837Z,64.09,89.744,False
2026-05-09T06:43:57.664054Z,65.573,89.736,False
2026-05-09T06:43:59.728988Z,86.847,89.729,False
2026-05-09T06:44:01.792114Z,86.062,89.727,False
2026-05-09T06:44:04.205917Z,88.839,89.725,False
2026-05-09T06:44:05.917836Z,89.689,89.723,False
2026-05-09T06:44:07.976497Z,86.91,89.721,False
2026-05-09T06:44:10.033546Z,86.062,89.719,False
2026-05-09T06:44:12.100155Z,88.969,89.717,False
2026-05-09T06:44:14.163300Z,89.689,89.715,False
2026-05-09T06:44:16.225088Z,86.847,89.713,False
2026-05-09T06:44:18.288797Z,86.062,89.711,False
2026-05-09T06:44:20.477658Z,88.683,89.709,False
2026-05-09T06:44:22.444420Z,69.837,89.707,False
2026-05-09T06:44:24.535302Z,66.779,89.705,False
2026-05-09T06:44:26.600509Z,88.788,89.703,False
2026-05-09T06:44:28.668116Z,90.374,89.776,True
2026-05-09T06:44:30.736737Z,90.374,89.904,True
2026-05-09T06:44:32.792602Z,82.927,89.901,False
2026-05-09T06:44:34.866738Z,86.279,89.897,False
2026-05-09T06:44:36.923377Z,83.819,89.894,False
2026-05-09T06:44:38.988076Z,84.744,89.891,False
2026-05-09T06:44:41.048931Z,87.104,89.887,False
2026-05-09T06:44:43.117654Z,88.307,89.88,False
2026-05-09T06:44:45.185009Z,84.279,89.872,False
2026-05-09T06:44:47.250584Z,84.122,89.864,False
2026-05-09T06:44:49.308131Z,84.881,89.856,False
2026-05-09T06:44:51.377399Z,86.344,89.848,False
2026-05-09T06:44:53.466182Z,88.018,89.84,False
2026-05-09T06:44:55.521682Z,83.742,89.832,False
2026-05-09T06:44:57.586349Z,84.764,89.824,False
2026-05-09T06:44:59.656779Z,84.95,89.816,False
2026-05-09T06:45:01.713058Z,86.525,89.808,False
2026-05-09T06:45:03.775795Z,87.573,89.8,False
2026-05-09T06:45:05.836422Z,67.937,89.792,False
2026-05-09T06:45:07.902299Z,84.92,89.784,False
2026-05-09T06:45:09.964173Z,86.504,89.776,False
2026-05-09T06:45:12.029333Z,88.358,89.768,False
2026-05-09T06:45:14.312121Z,84.117,89.76,False
2026-05-09T06:45:16.843575Z,85.157,89.752,False
2026-05-09T06:45:18.853327Z,86.764,89.744,False
2026-05-09T06:45:20.924319Z,88.459,89.736,False
2026-05-09T06:45:23.017577Z,84.111,89.729,False
2026-05-09T06:45:25.048943Z,84.406,89.727,False
2026-05-09T06:45:27.109414Z,85.756,89.725,False
2026-05-09T06:45:29.170392Z,87.154,89.723,False
2026-05-09T06:45:31.250622Z,83.668,89.721,False
2026-05-09T06:45:33.316647Z,63.378,89.719,False
2026-05-09T06:45:35.373598Z,65.449,89.717,False
2026-05-09T06:45:37.437358Z,89.068,89.715,False
2026-05-09T06:45:39.506864Z,86.008,89.713,False
2026-05-09T06:45:41.576553Z,86.67,89.711,False
2026-05-09T06:45:43.635750Z,88.473,89.709,False
2026-05-09T06:45:45.703413Z,89.126,89.707,False
2026-05-09T06:45:47.755455Z,85.634,89.705,False
2026-05-09T06:45:49.855326Z,86.733,89.703,False
2026-05-09T06:45:51.918323Z,88.473,89.701,False
2026-05-09T06:45:53.981757Z,89.325,89.699,False
2026-05-09T06:45:56.045391Z,85.726,89.697,False
2026-05-09T06:45:58.108694Z,86.575,89.695,False
2026-05-09T06:46:00.165462Z,63.631,89.693,False
2026-05-09T06:46:02.227276Z,65.507,89.691,False
2026-05-09T06:46:04.291775Z,85.695,89.691,False
2026-05-09T06:46:06.352619Z,86.702,89.691,False
2026-05-09T06:46:08.417525Z,88.505,89.691,False
2026-05-09T06:46:10.487587Z,89.488,89.691,False
2026-05-09T06:46:12.557715Z,86.039,89.691,False
2026-05-09T06:46:14.617433Z,86.449,89.691,False
2026-05-09T06:46:16.695900Z,88.505,89.691,False
2026-05-09T06:46:18.777626Z,89.358,89.691,False
2026-05-09T06:46:21.109007Z,85.695,89.691,False
2026-05-09T06:46:23.111609Z,86.544,89.691,False
2026-05-09T06:46:25.169978Z,88.269,89.691,False
2026-05-09T06:46:27.234975Z,68.799,89.691,False
2026-05-09T06:46:29.296186Z,65.854,89.691,False
2026-05-09T06:46:31.358634Z,86.702,89.691,False
2026-05-09T06:46:33.416667Z,88.505,89.691,False
2026-05-09T06:46:35.483646Z,89.158,89.691,False
2026-05-09T06:46:37.543560Z,79.636,89.691,False
2026-05-09T06:46:39.607210Z,85.058,89.691,False
2026-05-09T06:46:42.849742Z,85.067,89.691,False
2026-05-09T06:46:43.736059Z,85.098,89.691,False
2026-05-09T06:46:45.801461Z,86.414,89.691,False
2026-05-09T06:46:47.882727Z,87.199,89.691,False
2026-05-09T06:46:49.922042Z,84.013,89.691,False
2026-05-09T06:46:51.987371Z,84.912,89.691,False
2026-05-09T06:46:54.058841Z,85.036,89.691,False
2026-05-09T06:46:56.119550Z,86.351,89.691,False
2026-05-09T06:46:58.180517Z,87.237,89.691,False
2026-05-09T06:47:00.258886Z,83.865,89.691,False
2026-05-09T06:47:02.323723Z,84.981,89.691,False
2026-05-09T06:47:04.384714Z,85.074,89.691,False
2026-05-09T06:47:06.448587Z,86.578,89.691,False
2026-05-09T06:47:08.522560Z,87.333,89.691,False
2026-05-09T06:47:10.582818Z,68.138,89.691,False
2026-05-09T06:47:12.649046Z,85.018,89.691,False
2026-05-09T06:47:14.705781Z,86.535,89.691,False
2026-05-09T06:47:16.777902Z,88.71,89.689,False
2026-05-09T06:47:18.845490Z,84.07,89.689,False
2026-05-09T06:47:22.091417Z,85.539,89.689,False
2026-05-09T06:47:22.985877Z,86.771,89.689,False
2026-05-09T06:47:25.049967Z,88.67,89.689,False
2026-05-09T06:47:27.116544Z,84.116,89.689,False
2026-05-09T06:47:29.182153Z,84.895,89.689,False
2026-05-09T06:47:31.246408Z,85.475,89.689,False
2026-05-09T06:47:33.309634Z,87.256,89.689,False
2026-05-09T06:47:35.368697Z,83.652,89.689,False
2026-05-09T06:47:37.427581Z,64.437,89.689,False
2026-05-09T06:47:39.493186Z,65.425,89.689,False
2026-05-09T06:47:41.563446Z,88.964,89.689,False
2026-05-09T06:47:43.639476Z,85.789,89.689,False
2026-05-09T06:47:45.728567Z,86.89,89.689,False
2026-05-09T06:47:47.763042Z,88.461,89.689,False
2026-05-09T06:47:49.822630Z,89.352,89.689,False
2026-05-09T06:47:51.879135Z,85.852,89.689,False
2026-05-09T06:47:53.940202Z,87.049,89.689,False
2026-05-09T06:47:56.004212Z,88.123,89.689,False
2026-05-09T06:47:58.063033Z,89.222,89.689,False
2026-05-09T06:48:00.127884Z,86.072,89.689,False
2026-05-09T06:48:02.194090Z,86.963,89.689,False
2026-05-09T06:48:04.257435Z,63.493,89.689,False
2026-05-09T06:48:06.316644Z,65.041,89.689,False
2026-05-09T06:48:08.376425Z,86.291,89.689,False
2026-05-09T06:48:10.579398Z,87.057,89.689,False
2026-05-09T06:48:13.707800Z,88.127,89.689,False
2026-05-09T06:48:14.702071Z,89.188,89.689,False
2026-05-09T06:48:16.775112Z,86.291,89.689,False
2026-05-09T06:48:18.829677Z,87.057,89.689,False
2026-05-09T06:48:20.905164Z,88.095,89.689,False
2026-05-09T06:48:22.966431Z,89.481,89.689,False
2026-05-09T06:48:25.031177Z,86.165,89.689,False
2026-05-09T06:48:27.092299Z,87.057,89.689,False
2026-05-09T06:48:29.155122Z,88.218,89.689,False
2026-05-09T06:48:31.217041Z,68.833,89.498,False
2026-05-09T06:48:33.277496Z,68.431,89.498,False
2026-05-09T06:48:35.363465Z,88.765,89.498,False
2026-05-09T06:48:37.411966Z,90.464,89.689,True
2026-05-09T06:48:39.477532Z,90.367,89.689,True
2026-05-09T06:48:41.553220Z,83.085,89.689,False
2026-05-09T06:48:43.611394Z,84.496,89.689,False
2026-05-09T06:48:45.675197Z,84.983,89.689,False
2026-05-09T06:48:47.736998Z,85.313,89.689,False
2026-05-09T06:48:49.796192Z,86.716,89.689,False
2026-05-09T06:48:51.864522Z,87.312,89.689,False
2026-05-09T06:48:53.925712Z,84.163,89.689,False
2026-05-09T06:48:55.992041Z,85.126,89.498,False
2026-05-09T06:48:58.055928Z,85.342,89.498,False
2026-05-09T06:49:00.118640Z,86.752,89.498,False
2026-05-09T06:49:02.185193Z,87.307,89.498,False
2026-05-09T06:49:04.251982Z,84.445,89.481,False
2026-05-09T06:49:06.311434Z,85.286,89.481,False
2026-05-09T06:49:08.372710Z,85.411,89.481,False
2026-05-09T06:49:10.440042Z,87.485,89.481,False
2026-05-09T06:49:12.501848Z,87.149,89.481,False
2026-05-09T06:49:14.664499Z,69.555,89.481,False
2026-05-09T06:49:16.725458Z,85.294,89.481,False
2026-05-09T06:49:18.781836Z,86.753,89.481,False
2026-05-09T06:49:20.845493Z,87.661,89.457,False
2026-05-09T06:49:22.908580Z,84.652,89.457,False
2026-05-09T06:49:24.969984Z,85.652,89.457,False
2026-05-09T06:49:27.034125Z,86.612,89.457,False
2026-05-09T06:49:29.103157Z,87.917,89.457,False
2026-05-09T06:49:31.161433Z,84.62,89.457,False
2026-05-09T06:49:33.231396Z,85.008,89.457,False
2026-05-09T06:49:35.296089Z,85.355,89.457,False
2026-05-09T06:49:37.360423Z,86.482,89.457,False
2026-05-09T06:49:39.427063Z,84.184,89.457,False
2026-05-09T06:49:41.487679Z,64.585,89.457,False
2026-05-09T06:49:43.571378Z,65.621,89.457,False
2026-05-09T06:49:45.633659Z,88.738,89.457,False
2026-05-09T06:49:47.696153Z,86.271,89.457,False
2026-05-09T06:49:49.758102Z,87.037,89.457,False
2026-05-09T06:49:51.815643Z,87.968,89.457,False
2026-05-09T06:49:53.888745Z,89.027,89.457,False
2026-05-09T06:49:55.952577Z,86.09,89.457,False
2026-05-09T06:49:58.014869Z,86.854,89.457,False
2026-05-09T06:50:00.075354Z,87.815,89.457,False
2026-05-09T06:50:02.136237Z,88.841,89.457,False
2026-05-09T06:50:04.199338Z,86.09,89.457,False
2026-05-09T06:50:06.260151Z,86.854,89.457,False
2026-05-09T06:50:08.323889Z,63.275,89.457,False
2026-05-09T06:50:10.380061Z,64.22,89.364,False
2026-05-09T06:50:12.442761Z,86.17,89.364,False
2026-05-09T06:50:14.507788Z,86.935,89.364,False
2026-05-09T06:50:16.575451Z,87.815,89.364,False
2026-05-09T06:50:18.634812Z,88.808,89.364,False
2026-05-09T06:50:20.690401Z,86.17,89.364,False
2026-05-09T06:50:22.767838Z,87.111,89.364,False
2026-05-09T06:50:24.821881Z,87.929,89.364,False
2026-05-09T06:50:26.888350Z,88.923,89.364,False
2026-05-09T06:50:28.944588Z,86.345,89.364,False
2026-05-09T06:50:31.002415Z,87.111,89.364,False
2026-05-09T06:50:33.064723Z,87.961,89.364,False
2026-05-09T06:50:35.130123Z,68.297,89.352,False
2026-05-09T06:50:37.186816Z,66.692,89.352,False
2026-05-09T06:50:39.250973Z,87.111,89.352,False
2026-05-09T06:50:41.325328Z,87.961,89.352,False
2026-05-09T06:50:43.397346Z,88.761,89.326,False
2026-05-09T06:50:45.458645Z,80.453,89.326,False
2026-05-09T06:50:47.524481Z,85.088,89.326,False
2026-05-09T06:50:49.580165Z,85.212,89.326,False
2026-05-09T06:50:51.658240Z,85.431,89.326,False
2026-05-09T06:50:53.720147Z,87.159,89.326,False
2026-05-09T06:50:55.784842Z,86.144,89.326,False
2026-05-09T06:50:57.865855Z,84.933,89.326,False
2026-05-09T06:50:59.948061Z,85.15,89.227,False
2026-05-09T06:51:01.990444Z,85.15,89.227,False
2026-05-09T06:51:04.047295Z,87.032,89.227,False
2026-05-09T06:51:06.108071Z,86.413,89.227,False
2026-05-09T06:51:08.169605Z,85.019,89.19,False
2026-05-09T06:51:10.237105Z,85.246,89.19,False
2026-05-09T06:51:12.299747Z,85.464,89.19,False
2026-05-09T06:51:14.374386Z,87.266,89.19,False
2026-05-09T06:51:16.443253Z,86.456,89.19,False
2026-05-09T06:51:18.511651Z,69.861,89.19,False
2026-05-09T06:51:20.574319Z,85.394,89.19,False
2026-05-09T06:51:22.637451Z,86.545,89.16,False
2026-05-09T06:51:24.704284Z,87.387,89.127,False
2026-05-09T06:51:26.766167Z,84.58,89.127,False
2026-05-09T06:51:28.830638Z,85.517,89.127,False
2026-05-09T06:51:30.898132Z,86.6,89.127,False
2026-05-09T06:51:32.958670Z,87.578,89.127,False
2026-05-09T06:51:35.020532Z,84.658,89.127,False
2026-05-09T06:51:37.085933Z,84.772,89.127,False
2026-05-09T06:51:39.150247Z,85.179,89.127,False
2026-05-09T06:51:41.223303Z,85.933,89.127,False
2026-05-09T06:51:43.287513Z,84.355,89.127,False
2026-05-09T06:51:45.347448Z,64.908,89.127,False
2026-05-09T06:51:47.413847Z,66.264,89.127,False
2026-05-09T06:51:49.477909Z,88.51,89.127,False
2026-05-09T06:51:51.547079Z,86.341,89.127,False
2026-05-09T06:51:53.610658Z,87.075,89.127,False
2026-05-09T06:51:55.676237Z,88.094,89.127,False
2026-05-09T06:51:57.745050Z,88.771,89.127,False
2026-05-09T06:51:59.801129Z,86.638,89.127,False
2026-05-09T06:52:01.864500Z,87.375,89.127,False
2026-05-09T06:52:03.934086Z,88.158,89.127,False
2026-05-09T06:52:05.995609Z,88.665,89.127,False
2026-05-09T06:52:08.062677Z,86.756,89.127,False
2026-05-09T06:52:10.128073Z,87.302,89.127,False
2026-05-09T06:52:12.194703Z,63.442,89.127,False
2026-05-09T06:52:14.255020Z,64.054,89.127,False
2026-05-09T06:52:16.313552Z,86.597,89.127,False
2026-05-09T06:52:18.374691Z,87.302,89.127,False
2026-05-09T06:52:20.440552Z,88.247,89.127,False
2026-05-09T06:52:22.497123Z,88.853,89.127,False
2026-05-09T06:52:24.555225Z,86.781,89.127,False
2026-05-09T06:52:26.617360Z,87.406,89.127,False
2026-05-09T06:52:28.681732Z,88.158,89.127,False
2026-05-09T06:52:30.737940Z,88.771,89.127,False
2026-05-09T06:52:32.798863Z,86.669,89.127,False
2026-05-09T06:52:34.864447Z,87.406,89.127,False
2026-05-09T06:52:36.932363Z,88.326,89.127,False
2026-05-09T06:52:38.995188Z,68.307,89.033,False
2026-05-09T06:52:41.062847Z,67.093,89.033,False
2026-05-09T06:52:43.127259Z,87.406,89.033,False
2026-05-09T06:52:45.187863Z,88.229,89.033,False
2026-05-09T06:52:47.252008Z,88.771,88.967,False
2026-05-09T06:52:49.314931Z,80.66,88.967,False
2026-05-09T06:52:51.378436Z,85.215,88.967,False
2026-05-09T06:52:53.438327Z,85.308,88.967,False
2026-05-09T06:52:55.503017Z,85.526,88.967,False
2026-05-09T06:52:57.570677Z,87.393,88.967,False
2026-05-09T06:52:59.644817Z,86.349,88.967,False
2026-05-09T06:53:01.692893Z,85.269,88.967,False
2026-05-09T06:53:03.755426Z,85.394,88.925,False
2026-05-09T06:53:05.812958Z,85.612,88.925,False
2026-05-09T06:53:07.876353Z,87.434,88.925,False
2026-05-09T06:53:09.931688Z,86.581,88.925,False
2026-05-09T06:53:11.995057Z,85.285,88.857,False
2026-05-09T06:53:14.076849Z,85.534,88.857,False
2026-05-09T06:53:16.124447Z,85.753,88.857,False
2026-05-09T06:53:18.182982Z,87.537,88.857,False
2026-05-09T06:53:20.247173Z,86.864,88.857,False
2026-05-09T06:53:22.311891Z,70.317,88.857,False
2026-05-09T06:53:24.371048Z,85.82,88.857,False
2026-05-09T06:53:26.432570Z,86.771,88.857,False
2026-05-09T06:53:28.497192Z,87.774,88.841,False
2026-05-09T06:53:30.560406Z,85.431,88.841,False
2026-05-09T06:53:32.625532Z,86.087,88.841,False
2026-05-09T06:53:34.690008Z,86.956,88.841,False
2026-05-09T06:53:36.755168Z,88.073,88.841,False
2026-05-09T06:53:38.825927Z,84.972,88.841,False
2026-05-09T06:53:40.909351Z,85.225,88.841,False
2026-05-09T06:53:42.959587Z,85.714,88.841,False
2026-05-09T06:53:45.027828Z,86.673,88.841,False
2026-05-09T06:53:47.087062Z,85.008,88.841,False
2026-05-09T06:53:49.150270Z,65.888,88.841,False
2026-05-09T06:53:51.207490Z,66.245,88.841,False
2026-05-09T06:53:53.269308Z,88.986,88.857,True
2026-05-09T06:53:55.337038Z,86.757,88.857,False
2026-05-09T06:53:57.400104Z,87.74,88.857,False
2026-05-09T06:53:59.463751Z,88.568,88.857,False
2026-05-09T06:54:01.519486Z,89.406,88.925,True
2026-05-09T06:54:03.596803Z,86.852,88.925,False
2026-05-09T06:54:05.661246Z,87.804,88.925,False
2026-05-09T06:54:07.722685Z,88.568,88.925,False
2026-05-09T06:54:09.787681Z,89.276,88.965,True
2026-05-09T06:54:11.842250Z,86.852,88.965,False
2026-05-09T06:54:13.905135Z,87.804,88.965,False
2026-05-09T06:54:15.971435Z,63.728,88.965,False
2026-05-09T06:54:18.031371Z,64.852,88.965,False
2026-05-09T06:54:20.103785Z,86.852,88.965,False
2026-05-09T06:54:22.158657Z,87.804,88.965,False
2026-05-09T06:54:24.225318Z,88.365,88.965,False
2026-05-09T06:54:26.290585Z,89.308,88.988,True
2026-05-09T06:54:28.355650Z,86.852,88.988,False
2026-05-09T06:54:30.434416Z,87.804,88.988,False
2026-05-09T06:54:32.478538Z,88.533,88.988,False
2026-05-09T06:54:34.540571Z,89.183,89.035,True
2026-05-09T06:54:36.601164Z,86.852,89.035,False
2026-05-09T06:54:38.665932Z,87.804,89.035,False
2026-05-09T06:54:40.742361Z,88.533,89.035,False
2026-05-09T06:54:42.814682Z,68.914,88.988,False
2026-05-09T06:54:44.869661Z,67.911,88.988,False
2026-05-09T06:54:46.931367Z,87.899,88.988,False
2026-05-09T06:54:49.017365Z,88.531,88.988,False
2026-05-09T06:54:51.102911Z,89.28,88.988,True
2026-05-09T06:54:53.162131Z,81.017,88.988,False
2026-05-09T06:54:55.228646Z,85.882,88.988,False
2026-05-09T06:54:57.289804Z,85.976,88.988,False
2026-05-09T06:54:59.353686Z,85.96,88.988,False
2026-05-09T06:55:01.417760Z,88.117,88.988,False
2026-05-09T06:55:03.481240Z,86.801,88.988,False
2026-05-09T06:55:05.557989Z,85.747,88.988,False
2026-05-09T06:55:07.631126Z,85.841,88.926,False
2026-05-09T06:55:09.692205Z,86.02,88.926,False
2026-05-09T06:55:11.753861Z,88.02,88.926,False
2026-05-09T06:55:13.835856Z,87.263,88.926,False
2026-05-09T06:55:15.893384Z,85.651,88.857,False
2026-05-09T06:55:17.953886Z,85.87,88.857,False
2026-05-09T06:55:20.022837Z,85.87,88.857,False
2026-05-09T06:55:22.083095Z,88.091,88.857,False
2026-05-09T06:55:24.151602Z,87.031,88.857,False
2026-05-09T06:55:26.214041Z,70.553,88.857,False
2026-05-09T06:55:28.281557Z,85.634,88.857,False
2026-05-09T06:55:30.344265Z,86.912,88.841,False
2026-05-09T06:55:32.409308Z,87.863,88.81,False
2026-05-09T06:55:34.470940Z,84.721,88.81,False
2026-05-09T06:55:36.533791Z,85.807,88.81,False
2026-05-09T06:55:38.593336Z,86.708,88.81,False
2026-05-09T06:55:40.687249Z,87.822,88.81,False
2026-05-09T06:55:43.625602Z,84.619,88.81,False
2026-05-09T06:55:45.733779Z,85.183,88.81,False
2026-05-09T06:55:46.885064Z,85.346,88.81,False
2026-05-09T06:55:48.948300Z,86.342,88.81,False
2026-05-09T06:55:51.016195Z,84.347,88.81,False
2026-05-09T06:55:53.074990Z,65.248,88.81,False
2026-05-09T06:55:55.132735Z,65.067,88.81,False
2026-05-09T06:55:57.197686Z,88.718,88.81,False
2026-05-09T06:55:59.268184Z,86.332,88.81,False
2026-05-09T06:56:01.334603Z,87.28,88.81,False
2026-05-09T06:56:03.399436Z,88.233,88.81,False
2026-05-09T06:56:05.466955Z,89.011,88.841,True
2026-05-09T06:56:07.531693Z,86.332,88.841,False
2026-05-09T06:56:09.598486Z,87.344,88.841,False
2026-05-09T06:56:11.691767Z,88.233,88.841,False
2026-05-09T06:56:13.732911Z,89.011,88.857,True
2026-05-09T06:56:15.799071Z,86.301,88.857,False
2026-05-09T06:56:17.858961Z,87.28,88.857,False
2026-05-09T06:56:19.920427Z,63.577,88.857,False
2026-05-09T06:56:22.009520Z,64.545,88.857,False
2026-05-09T06:56:24.059171Z,86.554,88.857,False
2026-05-09T06:56:26.128327Z,87.28,88.857,False
2026-05-09T06:56:28.193494Z,88.296,88.857,False
2026-05-09T06:56:30.262678Z,89.139,88.926,True
2026-05-09T06:56:32.333028Z,86.489,88.926,False
2026-05-09T06:56:34.396857Z,87.375,88.926,False
2026-05-09T06:56:36.466720Z,88.175,88.926,False
2026-05-09T06:56:38.521768Z,88.92,88.926,False
2026-05-09T06:56:40.596103Z,86.371,88.926,False
2026-05-09T06:56:42.658628Z,87.161,88.926,False
2026-05-09T06:56:44.723468Z,88.175,88.926,False
2026-05-09T06:56:46.786955Z,68.423,88.921,False
2026-05-09T06:56:48.852844Z,67.033,88.921,False
2026-05-09T06:56:51.976862Z,86.824,88.921,False
2026-05-09T06:56:54.031522Z,88.04,88.921,False
2026-05-09T06:56:56.774616Z,88.817,88.921,False
2026-05-09T06:56:58.159642Z,80.074,88.921,False
2026-05-09T06:57:00.213528Z,85.013,88.921,False
2026-05-09T06:57:02.275676Z,85.106,88.921,False
2026-05-09T06:57:04.913550Z,85.324,88.921,False
2026-05-09T06:57:06.558923Z,87.485,88.921,False
2026-05-09T06:57:08.618772Z,86.271,88.921,False
2026-05-09T07:36:41.208894Z,73.953,20.647,True
2026-05-09T07:36:43.716210Z,75.83,20.647,True
2026-05-09T07:36:46.083429Z,80.895,20.647,True
2026-05-09T07:36:48.345280Z,83.31,20.647,True
2026-05-09T07:36:49.449111Z,80.045,20.647,True
2026-05-09T07:36:51.518660Z,76.537,20.647,True
2026-05-09T07:36:53.567978Z,70.701,20.647,True
2026-05-09T07:36:55.629515Z,85.644,20.647,True
2026-05-09T07:36:57.692659Z,82.63,20.647,True
2026-05-09T07:36:59.754423Z,82.087,20.647,True
2026-05-09T07:37:01.817614Z,85.525,20.647,True
2026-05-09T07:37:03.873895Z,86.247,20.647,True
2026-05-09T07:37:05.934437Z,83.328,20.647,True
2026-05-09T07:37:07.991518Z,83.315,20.647,True
2026-05-09T07:37:10.085509Z,86.487,20.647,True
2026-05-09T07:37:12.128848Z,87.184,20.647,True
2026-05-09T07:37:14.549924Z,84.225,20.647,True
2026-05-09T07:37:16.278026Z,83.672,20.647,True
2026-05-09T07:37:18.335567Z,70.815,20.647,True
2026-05-09T07:37:20.411744Z,70.294,20.647,True
2026-05-09T07:37:22.467880Z,84.821,20.647,True
2026-05-09T07:37:24.533740Z,84.645,20.647,True
2026-05-09T07:37:26.592264Z,87.695,20.647,True
2026-05-09T07:37:28.661056Z,88.654,20.647,True
2026-05-09T07:37:30.720083Z,85.175,20.647,True
2026-05-09T07:37:32.779771Z,85.418,20.647,True
2026-05-09T07:37:34.841696Z,88.122,20.647,True
2026-05-09T07:37:36.904589Z,89.06,20.647,True
2026-05-09T07:37:38.963074Z,86.001,20.647,True
2026-05-09T07:37:41.034110Z,86.278,20.647,True
2026-05-09T07:37:43.105301Z,88.322,20.647,True
2026-05-09T07:37:45.179685Z,66.58,20.647,True
2026-05-09T07:37:47.238252Z,64.174,20.647,True
2026-05-09T07:37:49.300888Z,87.498,20.647,True
2026-05-09T07:37:51.379993Z,89.003,20.647,True
2026-05-09T07:37:53.432616Z,89.746,20.647,True
2026-05-09T07:37:55.503310Z,83.242,20.647,True
2026-05-09T07:37:57.566100Z,85.467,20.647,True
2026-05-09T07:37:59.620461Z,85.686,20.647,True
2026-05-09T07:38:01.685751Z,85.78,20.647,True
2026-05-09T07:38:04.981921Z,87.023,20.647,True
2026-05-09T07:38:05.809799Z,87.711,20.647,True
2026-05-09T07:38:07.867738Z,84.933,20.647,True
2026-05-09T07:38:09.935116Z,85.55,20.647,True
2026-05-09T07:38:12.208652Z,85.675,20.647,True
2026-05-09T07:38:17.990962Z,86.739,20.647,True
2026-05-09T07:38:18.136445Z,88.356,20.647,True
2026-05-09T07:38:18.282587Z,84.504,20.647,True
2026-05-09T07:38:20.335268Z,85.737,20.647,True
2026-05-09T07:38:22.397903Z,85.987,20.647,True
2026-05-09T07:38:24.466644Z,87.055,20.647,True
2026-05-09T07:38:26.532725Z,88.67,20.647,True
2026-05-09T07:38:28.598328Z,69.877,20.647,True
2026-05-09T07:38:31.089891Z,85.768,20.647,True
2026-05-09T07:38:32.746263Z,87.885,20.647,True
2026-05-09T07:38:34.812847Z,89.213,20.647,True
2026-05-09T07:38:36.875092Z,85.392,20.647,True
2026-05-09T07:38:38.940260Z,85.257,20.647,True
2026-05-09T07:38:41.008801Z,88.069,20.647,True
2026-05-09T07:38:43.069488Z,89.794,89.068,True
2026-05-09T07:38:45.134807Z,86.842,89.06,False
2026-05-09T07:38:47.198275Z,85.584,89.057,False
2026-05-09T07:38:49.261274Z,88.336,89.055,False
2026-05-09T07:38:51.322946Z,89.141,89.129,True
2026-05-09T07:38:53.380178Z,85.077,89.124,False
2026-05-09T07:38:55.443140Z,64.924,89.12,False
2026-05-09T07:38:57.521678Z,67.175,89.116,False
2026-05-09T07:38:59.593937Z,88.705,89.112,False
2026-05-09T07:39:01.644917Z,86.646,89.108,False
2026-05-09T07:39:03.702954Z,86.896,89.104,False
2026-05-09T07:39:05.770206Z,89.444,89.177,True
2026-05-09T07:39:07.837537Z,89.984,89.317,True
2026-05-09T07:39:09.896909Z,87.664,89.305,False
2026-05-09T07:39:11.962266Z,86.984,89.294,False
2026-05-09T07:39:14.026115Z,89.397,89.411,False
2026-05-09T07:39:16.091672Z,89.844,89.52,True
2026-05-09T07:39:18.168645Z,87.484,89.505,False
2026-05-09T07:39:20.240285Z,86.911,89.49,False
2026-05-09T07:39:22.290789Z,64.248,89.475,False
2026-05-09T07:39:24.356094Z,65.519,89.459,False
2026-05-09T07:39:26.462477Z,87.081,89.444,False
2026-05-09T07:39:28.532582Z,87.015,89.442,False
2026-05-09T07:39:30.594416Z,89.062,89.44,False
2026-05-09T07:39:32.658715Z,89.811,89.701,True
2026-05-09T07:39:34.726326Z,87.389,89.686,False
2026-05-09T07:39:36.794692Z,86.624,89.671,False
2026-05-09T07:39:38.858241Z,89.062,89.656,False
2026-05-09T07:39:40.922536Z,89.811,89.777,True
2026-05-09T07:39:42.985739Z,87.251,89.775,False
2026-05-09T07:39:45.045398Z,86.804,89.772,False
2026-05-09T07:39:47.132813Z,89.062,89.77,False
2026-05-09T07:39:49.187894Z,69.015,89.768,False
2026-05-09T07:39:51.248028Z,65.926,89.765,False
2026-05-09T07:39:53.311312Z,86.61,89.763,False
2026-05-09T07:39:55.374730Z,88.863,89.76,False
2026-05-09T07:39:57.437588Z,89.746,89.758,False
2026-05-09T07:39:59.498766Z,82.213,89.756,False
2026-05-09T07:40:01.575555Z,84.567,89.753,False
2026-05-09T07:40:03.648232Z,85.379,89.751,False
2026-05-09T07:40:05.699319Z,85.504,89.748,False
2026-05-09T07:40:07.756534Z,86.561,89.746,False
